product_id,category,brand,list_price,cost_price
1337,Beauty,Brand-086,1768.58,927.19
1338,Fashion,Brand-025,629.07,496.81
1339,Grocery,Brand-045,611.21,384.98
1340,Grocery,Brand-058,694.67,330.36
1341,Home,Brand-019,1326.81,634.62
1342,Beauty,Brand-043,1085.78,745.23
1343,Fashion,Brand-005,169.37,105.55
1344,Electronics,Brand-053,765.45,511.69
1345,Home,Brand-025,498.84,372.82
1346,Sports,Brand-027,345.42,237.82
1347,Sports,Brand-098,97.68,73.42
1348,Electronics,Brand-017,117.67,83.54
1349,Home,Brand-015,301.4,206.77
1350,Home,Brand-039,125.0,62.14
1351,Grocery,Brand-003,306.43,189.68
1352,Beauty,Brand-104,714.42,429.78
1353,Grocery,Brand-118,253.47,162.03
1354,Sports,Brand-096,431.29,253.12
1355,Sports,Brand-096,171.41,114.36
1356,Home,Brand-013,512.35,300.93
1357,Grocery,Brand-066,605.77,390.82
1358,Home,Brand-011,129.24,76.02
1359,Sports,Brand-036,221.07,169.26
1360,Fashion,Brand-059,146.39,85.01
1361,Sports,Brand-082,606.3,427.94
1362,Home,Brand-034,459.99,305.8
1363,Electronics,Brand-031,387.7,226.78
1364,Beauty,Brand-098,364.08,266.75
1365,Fashion,Brand-027,522.31,404.61
1366,Home,Brand-058,530.74,380.1
1367,Sports,Brand-035,271.38,212.22
1368,Beauty,Brand-102,242.63,146.23
1369,Beauty,Brand-064,384.83,296.25
1370,Electronics,Brand-013,346.61,262.27
1371,Sports,Brand-018,2097.59,1503.63
1372,Grocery,Brand-116,296.75,220.28
1373,Electronics,Brand-112,508.64,358.87
1374,Sports,Brand-092,585.66,368.56
1375,Fashion,Brand-010,1236.97,795.8
1376,Fashion,Brand-088,210.83,125.69
1377,Electronics,Brand-079,1178.17,804.1
1378,Home,Brand-112,358.56,202.11
1379,Sports,Brand-058,2984.17,2115.42
1380,Home,Brand-056,539.2,337.97
1381,Sports,Brand-076,150.94,86.58
1382,Sports,Brand-018,344.56,172.81
1383,Sports,Brand-089,1174.99,633.83
1384,Electronics,Brand-060,430.62,290.27
1385,Fashion,Brand-023,384.64,222.88
1386,Fashion,Brand-098,717.09,331.02
1387,Home,Brand-032,306.13,173.09
1388,Sports,Brand-103,340.84,197.08
1389,Fashion,Brand-033,189.48,100.8
1390,Home,Brand-059,1608.5,885.01
1391,Fashion,Brand-052,151.7,105.69
1392,Home,Brand-088,462.0,328.57
1393,Beauty,Brand-023,592.24,465.27
1394,Grocery,Brand-030,399.05,196.07
1395,Electronics,Brand-023,147.96,82.72
1396,Grocery,Brand-028,181.45,86.55
1397,Beauty,Brand-054,612.78,407.29
1398,Sports,Brand-070,216.18,98.52
1399,Home,Brand-103,76.89,40.13
1400,Beauty,Brand-051,549.82,360.38
1401,Grocery,Brand-049,200.74,115.54
1402,Sports,Brand-020,668.46,428.17
1403,Sports,Brand-012,343.33,231.43
1404,Sports,Brand-091,330.35,245.66
1405,Sports,Brand-076,420.65,247.13
1406,Home,Brand-064,162.26,88.86
1407,Sports,Brand-053,208.44,133.11
1408,Home,Brand-062,327.69,155.45
1409,Home,Brand-101,161.5,75.04
1410,Home,Brand-023,714.12,434.39
1411,Fashion,Brand-060,315.48,166.05
1412,Sports,Brand-029,126.53,57.26
1413,Grocery,Brand-013,257.95,177.41
1414,Home,Brand-083,437.45,321.81
1415,Sports,Brand-084,282.34,141.67
1416,Electronics,Brand-102,555.49,359.61
1417,Fashion,Brand-003,638.57,507.28
1418,Sports,Brand-022,2755.52,1499.18
1419,Grocery,Brand-069,1012.84,714.85
1420,Home,Brand-097,108.95,55.21
1421,Home,Brand-112,302.42,234.75
1422,Sports,Brand-094,325.93,146.72
1423,Home,Brand-108,639.1,353.52
1424,Grocery,Brand-097,191.16,151.35
1425,Electronics,Brand-038,263.75,180.6
1426,Grocery,Brand-070,149.08,78.14
1427,Home,Brand-076,249.18,181.15
1428,Beauty,Brand-042,256.73,196.23
1429,Beauty,Brand-106,314.06,194.89
1430,Beauty,Brand-092,156.15,78.79
1431,Grocery,Brand-062,885.03,478.37
1432,Electronics,Brand-058,588.61,459.17
1433,Fashion,Brand-095,126.59,64.1
1434,Grocery,Brand-027,411.9,230.32
1435,Sports,Brand-027,115.33,57.77
1436,Beauty,Brand-048,1180.63,574.92
1437,Sports,Brand-016,1467.46,928.47
1438,Sports,Brand-055,385.84,227.2
1439,Electronics,Brand-052,203.95,95.07
1440,Electronics,Brand-061,237.12,118.75
1441,Home,Brand-055,280.62,129.98
1442,Fashion,Brand-107,370.38,169.86
1443,Sports,Brand-033,1207.58,618.84
1444,Grocery,Brand-049,866.52,615.47
1445,Electronics,Brand-088,877.26,399.3
1446,Fashion,Brand-034,462.41,257.36
1447,Grocery,Brand-079,160.31,103.83
1448,Electronics,Brand-115,217.88,154.76
1449,Fashion,Brand-045,423.51,291.06
1450,Home,Brand-029,154.33,122.84
1451,Sports,Brand-023,514.5,281.16
1452,Home,Brand-002,768.24,345.75
1453,Electronics,Brand-034,624.08,289.18
1454,Grocery,Brand-102,604.35,292.58
1455,Beauty,Brand-031,90.65,71.73
1456,Grocery,Brand-114,1172.26,761.4
1457,Home,Brand-114,115.13,84.02
1458,Sports,Brand-082,357.02,283.75
1459,Electronics,Brand-117,661.71,493.3
1460,Grocery,Brand-049,537.47,318.54
1461,Home,Brand-114,145.14,109.81
1462,Beauty,Brand-065,167.56,100.84
1463,Sports,Brand-010,507.58,248.66
1464,Fashion,Brand-100,607.09,389.66
1465,Grocery,Brand-114,166.37,128.19
1466,Beauty,Brand-106,552.29,400.18
1467,Sports,Brand-050,120.03,70.9
1468,Beauty,Brand-013,664.82,498.09
1469,Beauty,Brand-070,198.92,121.83
1470,Fashion,Brand-104,430.27,296.71
1471,Grocery,Brand-101,376.19,213.15
1472,Home,Brand-074,1020.99,529.03
1473,Fashion,Brand-094,489.66,274.07
1474,Beauty,Brand-004,249.81,188.93
1475,Home,Brand-075,537.9,428.39
1476,Grocery,Brand-013,2239.33,1214.55
1477,Grocery,Brand-090,729.31,370.4
1478,Beauty,Brand-006,384.78,182.72
1479,Grocery,Brand-071,207.08,147.82
1480,Fashion,Brand-113,246.36,156.39
1481,Grocery,Brand-014,695.06,448.06
1482,Grocery,Brand-051,198.61,92.52
1483,Home,Brand-005,404.3,193.4
1484,Sports,Brand-086,1274.23,981.31
1485,Grocery,Brand-111,455.01,296.6
1486,Fashion,Brand-001,170.15,89.62
1487,Sports,Brand-065,2303.71,1203.95
1488,Electronics,Brand-095,1652.36,882.88
1489,Sports,Brand-004,602.41,284.53
1490,Electronics,Brand-058,1119.46,523.25
1491,Grocery,Brand-016,325.84,228.74
1492,Sports,Brand-110,720.22,390.59
1493,Electronics,Brand-061,287.48,168.05
1494,Electronics,Brand-062,136.41,87.04
1495,Home,Brand-119,3208.43,1803.21
1496,Fashion,Brand-094,130.94,80.87
1497,Electronics,Brand-038,511.86,385.3
1498,Beauty,Brand-075,507.1,271.52
1499,Sports,Brand-036,609.6,443.14
1500,Beauty,Brand-062,375.5,203.66
1501,Sports,Brand-097,378.65,195.17
1502,Home,Brand-113,450.67,214.26
1503,Home,Brand-114,592.23,408.33
1504,Sports,Brand-059,402.84,239.32
1505,Home,Brand-107,381.96,274.88
1506,Electronics,Brand-107,140.21,69.61
1507,Fashion,Brand-066,2020.19,1335.69
1508,Home,Brand-005,619.28,281.49
1509,Sports,Brand-015,476.81,253.59
1510,Home,Brand-079,244.8,162.39
1511,Grocery,Brand-099,180.75,84.88
1512,Fashion,Brand-109,802.71,467.2
1513,Beauty,Brand-029,355.0,229.54
1514,Sports,Brand-108,663.05,467.22
1515,Fashion,Brand-099,136.77,95.33
1516,Home,Brand-058,1390.59,697.89
1517,Grocery,Brand-045,829.73,395.21
1518,Fashion,Brand-057,378.1,219.95
1519,Grocery,Brand-081,586.46,313.34
1520,Electronics,Brand-097,729.82,406.5
1521,Home,Brand-021,138.44,78.89
1522,Electronics,Brand-040,1544.2,909.55
1523,Grocery,Brand-015,593.84,375.02
1524,Sports,Brand-112,229.69,104.11
1525,Electronics,Brand-049,167.79,93.01
1526,Fashion,Brand-030,888.63,482.11
1527,Beauty,Brand-025,477.67,254.44
1528,Sports,Brand-009,593.53,430.91
1529,Sports,Brand-057,412.13,221.71
1530,Electronics,Brand-092,180.87,90.95
1531,Fashion,Brand-039,606.01,453.38
1532,Sports,Brand-049,344.46,201.17
1533,Home,Brand-076,396.49,203.96
1534,Sports,Brand-043,2701.61,1926.04
1535,Electronics,Brand-088,808.56,549.83
1536,Electronics,Brand-039,846.76,661.2
1537,Fashion,Brand-054,3556.1,2692.78
1538,Electronics,Brand-117,548.76,380.3
1539,Sports,Brand-100,443.97,224.8
1540,Beauty,Brand-069,234.31,145.06
1541,Grocery,Brand-047,280.89,138.08
1542,Electronics,Brand-119,78.44,50.38
1543,Electronics,Brand-056,759.26,585.29
1544,Fashion,Brand-041,146.42,66.08
1545,Beauty,Brand-071,830.63,628.46
1546,Beauty,Brand-050,389.78,248.98
1547,Home,Brand-106,446.95,224.79
1548,Sports,Brand-026,389.98,292.31
1549,Sports,Brand-006,1222.75,780.01
1550,Beauty,Brand-052,1061.62,644.25
1551,Electronics,Brand-113,394.21,246.34
1552,Sports,Brand-008,196.53,98.58
1553,Sports,Brand-097,844.81,413.5
1554,Home,Brand-001,185.0,126.09
1555,Home,Brand-067,116.29,88.16
1556,Beauty,Brand-054,601.05,416.56
1557,Home,Brand-020,1069.33,795.88
1558,Grocery,Brand-089,291.76,217.56
1559,Beauty,Brand-021,557.58,257.16
1560,Beauty,Brand-053,289.3,208.25
1561,Electronics,Brand-067,718.81,517.71
1562,Beauty,Brand-062,968.77,554.61
1563,Fashion,Brand-004,326.92,194.01
1564,Home,Brand-054,177.31,126.05
1565,Electronics,Brand-078,125.76,100.02
1566,Sports,Brand-063,846.03,673.22
1567,Beauty,Brand-087,162.51,100.08
1568,Grocery,Brand-093,543.28,394.61
1569,Home,Brand-022,751.39,460.69
1570,Home,Brand-096,270.14,203.44
1571,Electronics,Brand-107,353.2,239.26
1572,Home,Brand-100,897.16,697.83
1573,Beauty,Brand-102,211.34,168.87
1574,Fashion,Brand-026,194.85,110.2
1575,Grocery,Brand-078,334.45,265.14
1576,Fashion,Brand-055,1121.4,776.43
1577,Electronics,Brand-118,1463.5,780.53
1578,Sports,Brand-099,372.77,168.15
1579,Home,Brand-020,228.22,157.32
1580,Grocery,Brand-113,945.1,498.85
1581,Grocery,Brand-083,106.12,56.35
1582,Beauty,Brand-065,491.81,316.36
1583,Electronics,Brand-054,389.5,179.49
1584,Home,Brand-059,1135.77,676.61
1585,Fashion,Brand-092,1231.53,898.75
1586,Sports,Brand-091,189.8,87.22
1587,Beauty,Brand-066,461.34,308.35
1588,Beauty,Brand-119,255.58,129.18
1589,Electronics,Brand-028,319.05,239.92
1590,Electronics,Brand-051,661.1,387.89
1591,Grocery,Brand-072,308.61,226.59
1592,Grocery,Brand-020,471.13,331.36
1593,Beauty,Brand-060,867.68,657.04
1594,Beauty,Brand-100,1355.78,855.36
1595,Grocery,Brand-081,508.24,315.18
1596,Electronics,Brand-085,443.28,205.28
1597,Fashion,Brand-020,166.36,105.94
1598,Home,Brand-018,1434.6,907.66
1599,Fashion,Brand-053,599.78,397.2
1600,Fashion,Brand-039,449.88,223.08
1601,Fashion,Brand-002,431.83,275.93
1602,Electronics,Brand-066,538.36,327.81
1603,Home,Brand-090,748.02,492.64
1604,Sports,Brand-088,825.87,562.58
1605,Sports,Brand-013,1463.58,843.75
1606,Sports,Brand-093,489.88,306.87
1607,Home,Brand-046,1641.49,965.66
1608,Beauty,Brand-019,940.28,675.05
1609,Electronics,Brand-057,384.48,280.19
1610,Fashion,Brand-026,106.28,58.72
1611,Beauty,Brand-081,432.01,233.65
1612,Sports,Brand-089,1403.58,964.84
1613,Sports,Brand-087,216.98,156.42
1614,Home,Brand-014,430.94,195.56
1615,Electronics,Brand-042,460.44,276.08
1616,Sports,Brand-060,857.23,478.08
1617,Fashion,Brand-118,295.82,212.48
1618,Electronics,Brand-065,201.24,100.67
1619,Beauty,Brand-078,636.51,459.81
1620,Fashion,Brand-041,222.58,151.69
1621,Fashion,Brand-036,92.91,69.22
1622,Beauty,Brand-095,1758.64,1400.91
1623,Sports,Brand-100,846.94,522.39
1624,Sports,Brand-007,1820.22,1264.68
1625,Electronics,Brand-065,811.76,567.0
1626,Fashion,Brand-093,695.26,518.39
1627,Beauty,Brand-019,542.2,342.31
1628,Fashion,Brand-077,347.64,169.54
1629,Electronics,Brand-057,607.7,481.77
1630,Home,Brand-061,259.15,121.77
1631,Home,Brand-071,171.51,134.95
1632,Sports,Brand-104,309.27,166.81
1633,Grocery,Brand-011,1133.65,705.55
1634,Beauty,Brand-025,150.52,117.82
1635,Home,Brand-042,152.44,104.7
1636,Sports,Brand-096,647.45,424.05
1637,Grocery,Brand-071,289.44,163.26
1638,Beauty,Brand-023,594.9,328.59
1639,Sports,Brand-003,890.59,410.98
1640,Sports,Brand-118,583.61,382.39
1641,Grocery,Brand-017,243.28,146.1
1642,Home,Brand-004,1125.91,595.05
1643,Home,Brand-049,730.48,426.95
1644,Electronics,Brand-066,412.18,321.22
1645,Fashion,Brand-031,396.52,296.18
1646,Beauty,Brand-020,544.13,326.83
1647,Electronics,Brand-011,314.32,249.25
1648,Home,Brand-049,109.4,66.92
1649,Grocery,Brand-114,735.19,420.68
1650,Grocery,Brand-018,701.06,410.66
1651,Sports,Brand-069,64.02,48.41
1652,Fashion,Brand-024,607.01,330.04
1653,Beauty,Brand-081,1644.49,867.86
1654,Beauty,Brand-008,163.68,128.68
1655,Sports,Brand-025,380.45,268.98
1656,Beauty,Brand-001,348.77,250.18
1657,Home,Brand-078,1522.84,1079.85
1658,Grocery,Brand-086,989.06,681.48
1659,Beauty,Brand-021,199.79,96.29
1660,Sports,Brand-054,530.43,378.61
1661,Fashion,Brand-035,2545.64,1367.32
1662,Grocery,Brand-006,244.75,121.48
1663,Grocery,Brand-005,399.85,317.5
1664,Electronics,Brand-112,608.38,279.7
1665,Fashion,Brand-078,247.64,114.18
1666,Electronics,Brand-080,1653.36,923.35
1667,Beauty,Brand-036,276.4,206.05
1668,Grocery,Brand-032,132.79,105.21
1669,Home,Brand-095,265.08,130.28
1670,Electronics,Brand-053,680.22,400.24
1671,Home,Brand-013,213.04,150.62
1672,Beauty,Brand-059,513.76,347.27
1673,Beauty,Brand-063,632.73,336.41
1674,Beauty,Brand-068,153.37,86.69
1675,Electronics,Brand-064,256.99,169.11
1676,Home,Brand-103,533.35,246.62
1677,Grocery,Brand-030,707.64,506.23
1678,Sports,Brand-071,262.16,143.24
1679,Beauty,Brand-106,455.51,337.04
1680,Sports,Brand-117,321.45,221.57
1681,Electronics,Brand-115,722.18,488.12
1682,Grocery,Brand-087,611.27,439.24
1683,Beauty,Brand-013,299.23,142.52
1684,Electronics,Brand-118,591.56,320.03
1685,Home,Brand-004,290.01,183.46
1686,Fashion,Brand-066,581.66,419.96
1687,Electronics,Brand-054,588.18,439.47
1688,Home,Brand-081,2688.76,1569.53
1689,Grocery,Brand-094,308.27,224.35
1690,Grocery,Brand-088,360.32,189.92
1691,Fashion,Brand-027,240.38,115.11
1692,Beauty,Brand-090,176.57,94.7
1693,Home,Brand-091,280.01,214.52
1694,Beauty,Brand-003,686.83,439.85
1695,Beauty,Brand-076,727.76,450.1
1696,Home,Brand-016,511.09,362.96
1697,Electronics,Brand-067,318.43,144.42
1698,Electronics,Brand-028,271.86,133.59
1699,Sports,Brand-043,193.74,93.94
1700,Fashion,Brand-033,258.4,127.28
1701,Grocery,Brand-103,143.15,87.14
1702,Grocery,Brand-108,1195.46,655.4
1703,Sports,Brand-095,1754.12,1271.74
1704,Beauty,Brand-086,85.74,63.76
1705,Grocery,Brand-044,508.47,393.42
1706,Beauty,Brand-018,501.78,260.23
1707,Home,Brand-068,476.78,298.46
1708,Home,Brand-051,251.09,117.27
1709,Sports,Brand-034,914.17,488.14
1710,Beauty,Brand-029,560.25,372.72
1711,Electronics,Brand-020,922.69,551.62
1712,Home,Brand-099,223.63,154.69
1713,Beauty,Brand-039,133.41,99.22
1714,Electronics,Brand-110,571.31,268.99
1715,Grocery,Brand-080,186.73,145.37
1716,Fashion,Brand-020,937.93,435.99
1717,Beauty,Brand-008,73.6,58.41
1718,Electronics,Brand-050,277.32,186.68
1719,Home,Brand-010,246.48,114.65
1720,Electronics,Brand-114,309.23,181.76
1721,Sports,Brand-108,497.14,268.64
1722,Fashion,Brand-079,553.9,404.07
1723,Grocery,Brand-035,673.03,355.97
1724,Beauty,Brand-104,738.03,545.53
1725,Grocery,Brand-078,351.7,196.71
1726,Electronics,Brand-043,2179.75,1735.52
1727,Sports,Brand-105,1223.75,666.51
1728,Electronics,Brand-025,314.32,216.8
1729,Grocery,Brand-068,361.59,263.99
1730,Electronics,Brand-083,309.07,162.5
1731,Beauty,Brand-109,539.5,257.08
1732,Fashion,Brand-017,185.39,119.19
1733,Sports,Brand-035,214.51,147.36
1734,Fashion,Brand-100,71.24,52.44
1735,Beauty,Brand-060,293.26,159.96
1736,Electronics,Brand-090,945.59,714.2
1737,Electronics,Brand-093,357.21,275.24
1738,Fashion,Brand-037,373.56,269.98
1739,Sports,Brand-040,503.98,228.13
1740,Sports,Brand-060,180.95,86.95
1741,Home,Brand-004,411.67,329.01
1742,Grocery,Brand-096,822.43,581.36
1743,Fashion,Brand-014,515.56,345.1
1744,Fashion,Brand-112,882.3,675.38
1745,Grocery,Brand-093,1109.1,514.48
1746,Grocery,Brand-042,685.45,490.15
1747,Beauty,Brand-009,227.99,154.84
1748,Fashion,Brand-095,306.34,228.8
1749,Electronics,Brand-054,1891.62,1366.25
1750,Home,Brand-024,518.7,321.45
1751,Fashion,Brand-052,466.27,221.4
1752,Grocery,Brand-108,202.76,155.78
1753,Beauty,Brand-082,374.96,268.93
1754,Sports,Brand-082,715.58,411.27
1755,Home,Brand-062,408.25,324.3
1756,Sports,Brand-019,266.27,148.82
1757,Fashion,Brand-114,320.57,185.83
1758,Beauty,Brand-089,1046.77,828.14
1759,Sports,Brand-062,688.3,470.69
1760,Fashion,Brand-087,618.46,468.62
1761,Beauty,Brand-044,574.04,436.68
1762,Grocery,Brand-089,156.58,99.86
1763,Sports,Brand-116,501.64,272.61
1764,Fashion,Brand-042,948.05,707.82
1765,Sports,Brand-001,327.43,204.86
1766,Beauty,Brand-089,881.78,570.97
1767,Beauty,Brand-102,624.02,399.05
1768,Electronics,Brand-099,782.22,354.62
1769,Electronics,Brand-117,420.21,195.84
1770,Home,Brand-042,819.97,545.88
1771,Grocery,Brand-110,124.99,91.0
1772,Fashion,Brand-025,414.27,252.69
1773,Sports,Brand-070,713.66,368.71
1774,Grocery,Brand-106,511.34,302.88
1775,Grocery,Brand-109,969.23,696.79
1776,Fashion,Brand-074,355.78,173.63
1777,Sports,Brand-065,260.35,168.2
1778,Grocery,Brand-055,108.72,75.64
1779,Fashion,Brand-104,324.29,193.13
1780,Beauty,Brand-105,610.03,402.89
1781,Electronics,Brand-029,741.6,563.04
1782,Home,Brand-017,131.72,69.09
1783,Home,Brand-097,1033.04,513.71
1784,Fashion,Brand-097,185.02,87.2
1785,Beauty,Brand-012,366.16,257.84
1786,Electronics,Brand-059,255.94,195.84
1787,Sports,Brand-061,563.29,389.59
1788,Sports,Brand-006,434.96,344.38
1789,Fashion,Brand-080,693.93,484.25
1790,Grocery,Brand-116,1763.48,971.63
1791,Fashion,Brand-026,554.62,299.19
1792,Home,Brand-093,254.34,173.8
1793,Grocery,Brand-010,583.39,400.52
1794,Grocery,Brand-026,1912.39,1211.18
1795,Sports,Brand-068,682.03,432.69
1796,Home,Brand-110,859.68,512.22
1797,Sports,Brand-106,112.75,64.55
1798,Home,Brand-112,549.77,369.4
1799,Grocery,Brand-118,325.57,231.69
1800,Electronics,Brand-096,234.14,172.02
1801,Electronics,Brand-044,396.29,221.03
1802,Home,Brand-016,440.06,330.14
1803,Home,Brand-098,244.81,136.1
1804,Home,Brand-023,469.08,261.14
1805,Sports,Brand-062,351.15,257.08
1806,Electronics,Brand-090,707.65,558.53
1807,Home,Brand-005,483.99,375.71
1808,Beauty,Brand-109,544.97,266.42
1809,Home,Brand-037,883.16,486.59
1810,Fashion,Brand-026,628.9,450.27
1811,Grocery,Brand-045,401.47,293.95
1812,Electronics,Brand-055,75.98,47.6
1813,Fashion,Brand-055,608.49,277.25
1814,Beauty,Brand-019,194.51,121.69
1815,Home,Brand-023,376.53,173.54
1816,Sports,Brand-057,542.85,297.75
1817,Beauty,Brand-027,1171.95,796.81
1818,Fashion,Brand-077,1761.39,875.61
1819,Beauty,Brand-107,193.06,135.02
1820,Beauty,Brand-003,140.8,93.98
1821,Fashion,Brand-005,523.52,314.32
1822,Electronics,Brand-077,489.77,284.19
1823,Beauty,Brand-004,154.24,118.79
1824,Beauty,Brand-077,398.11,256.23
1825,Electronics,Brand-059,650.69,495.25
1826,Grocery,Brand-055,150.79,89.62
1827,Sports,Brand-073,182.06,119.82
1828,Beauty,Brand-107,240.97,188.95
1829,Beauty,Brand-016,340.42,167.97
1830,Grocery,Brand-017,702.87,380.94
1831,Electronics,Brand-083,310.7,239.5
1832,Grocery,Brand-007,421.68,252.04
1833,Beauty,Brand-052,2433.15,1326.58
1834,Sports,Brand-060,187.72,150.0
1835,Home,Brand-047,239.27,116.23
1836,Electronics,Brand-064,694.0,460.84
1837,Home,Brand-014,889.3,645.48
1838,Fashion,Brand-032,562.19,407.79
1839,Home,Brand-001,1715.01,1036.97
1840,Grocery,Brand-115,520.07,242.03
1841,Home,Brand-100,83.02,61.8
1842,Home,Brand-031,435.98,318.68
1843,Home,Brand-005,255.5,136.2
1844,Electronics,Brand-033,1220.54,694.71
1845,Sports,Brand-114,872.79,549.34
1846,Home,Brand-097,113.1,55.41
1847,Home,Brand-079,1188.27,875.99
1848,Grocery,Brand-110,855.34,660.95
1849,Electronics,Brand-022,311.2,173.61
1850,Home,Brand-064,378.89,293.04
1851,Grocery,Brand-095,1228.74,897.35
1852,Sports,Brand-003,83.33,58.73
1853,Home,Brand-052,576.12,454.68
1854,Grocery,Brand-043,967.51,545.32
1855,Electronics,Brand-022,375.79,289.54
1856,Home,Brand-027,677.44,328.18
1857,Sports,Brand-116,438.13,270.46
1858,Grocery,Brand-061,215.46,138.58
1859,Home,Brand-010,211.19,104.11
1860,Electronics,Brand-082,713.04,504.89
1861,Grocery,Brand-071,242.61,149.52
1862,Beauty,Brand-047,119.14,72.61
1863,Grocery,Brand-048,444.93,290.76
1864,Sports,Brand-064,267.61,133.04
1865,Grocery,Brand-111,154.58,80.38
1866,Beauty,Brand-091,427.26,219.29
1867,Home,Brand-048,745.33,583.72
1868,Sports,Brand-030,409.98,295.44
1869,Home,Brand-013,171.92,109.21
1870,Grocery,Brand-024,593.15,403.82
1871,Grocery,Brand-017,923.46,625.64
1872,Home,Brand-096,2369.48,1283.83
1873,Sports,Brand-069,1278.54,614.1
1874,Fashion,Brand-005,180.5,116.28
1875,Sports,Brand-111,801.48,434.45
1876,Sports,Brand-018,495.33,374.33
1877,Beauty,Brand-077,160.5,85.49
1878,Home,Brand-002,506.25,329.32
1879,Sports,Brand-071,1872.33,1117.84
1880,Fashion,Brand-067,1050.15,745.62
1881,Home,Brand-109,179.33,140.37
1882,Beauty,Brand-072,407.88,242.3
1883,Beauty,Brand-059,597.85,278.31
1884,Home,Brand-064,101.1,68.9
1885,Grocery,Brand-076,103.92,51.46
1886,Sports,Brand-050,456.55,222.15
1887,Beauty,Brand-085,461.34,314.42
1888,Beauty,Brand-063,92.66,45.03
1889,Home,Brand-116,550.25,272.41
1890,Sports,Brand-024,962.53,581.06
1891,Grocery,Brand-087,338.78,206.08
1892,Home,Brand-099,423.2,325.78
1893,Beauty,Brand-086,637.23,348.34
1894,Home,Brand-117,573.19,338.37
1895,Fashion,Brand-052,106.18,74.07
1896,Beauty,Brand-065,195.57,144.62
1897,Grocery,Brand-019,293.92,168.18
1898,Electronics,Brand-045,202.62,135.93
1899,Grocery,Brand-020,1304.5,872.01
1900,Electronics,Brand-095,670.2,372.71
1901,Sports,Brand-094,166.04,81.61
1902,Sports,Brand-023,339.86,234.12
1903,Fashion,Brand-096,996.56,541.95
1904,Sports,Brand-039,240.57,135.06
1905,Beauty,Brand-087,797.33,518.52
1906,Sports,Brand-112,1219.92,617.62
1907,Electronics,Brand-099,1067.33,570.51
1908,Electronics,Brand-023,466.06,282.49
1909,Sports,Brand-022,1097.53,831.35
1910,Fashion,Brand-014,265.66,191.35
1911,Home,Brand-101,2947.48,1654.0
1912,Sports,Brand-066,489.16,271.84
1913,Grocery,Brand-019,1009.73,803.31
1914,Electronics,Brand-070,301.99,204.96
1915,Beauty,Brand-064,601.56,415.04
1916,Grocery,Brand-072,623.14,292.44
1917,Electronics,Brand-076,191.89,93.4
1918,Grocery,Brand-020,187.4,103.64
1919,Home,Brand-047,342.54,255.09
1920,Sports,Brand-086,976.78,750.88
1921,Fashion,Brand-109,93.21,48.18
1922,Home,Brand-029,301.79,211.24
1923,Fashion,Brand-068,1150.44,869.67
1924,Fashion,Brand-113,150.55,114.06
1925,Fashion,Brand-072,1100.06,671.68
1926,Home,Brand-028,163.66,88.47
1927,Home,Brand-070,193.79,152.07
1928,Electronics,Brand-003,358.61,196.09
1929,Electronics,Brand-059,1805.81,972.33
1930,Beauty,Brand-068,241.77,126.2
1931,Fashion,Brand-007,100.85,64.18
1932,Home,Brand-025,131.43,64.07
1933,Electronics,Brand-118,850.27,552.46
1934,Home,Brand-075,136.48,106.49
1935,Sports,Brand-055,1043.54,654.03
1936,Grocery,Brand-028,426.59,336.1
1937,Home,Brand-015,393.15,301.54
1938,Fashion,Brand-051,511.75,372.2
1939,Fashion,Brand-065,212.57,140.9
1940,Electronics,Brand-022,450.47,341.56
1941,Grocery,Brand-096,155.33,100.07
1942,Sports,Brand-052,1186.91,620.18
1943,Electronics,Brand-007,177.36,137.24
1944,Grocery,Brand-017,573.13,358.65
1945,Sports,Brand-103,176.3,135.35
1946,Grocery,Brand-041,263.34,154.74
1947,Beauty,Brand-045,299.15,169.77
1948,Grocery,Brand-024,4381.2,3146.13
1949,Home,Brand-097,398.79,268.01
1950,Sports,Brand-098,209.09,126.27
1951,Home,Brand-029,282.69,214.14
1952,Beauty,Brand-087,121.06,76.36
1953,Beauty,Brand-054,354.17,160.96
1954,Electronics,Brand-020,1773.78,1228.56
1955,Electronics,Brand-095,527.86,249.21
1956,Home,Brand-010,831.08,513.93
1957,Grocery,Brand-105,194.81,100.76
1958,Grocery,Brand-004,342.86,183.33
1959,Grocery,Brand-039,474.91,376.57
1960,Beauty,Brand-027,225.82,110.59
1961,Sports,Brand-029,555.58,397.35
1962,Sports,Brand-058,660.07,444.3
1963,Electronics,Brand-090,622.83,322.79
1964,Beauty,Brand-048,357.5,277.91
1965,Beauty,Brand-062,965.58,502.58
1966,Sports,Brand-116,328.29,206.97
1967,Grocery,Brand-060,305.19,221.78
1968,Home,Brand-095,1278.23,916.81
1969,Grocery,Brand-046,166.41,93.51
1970,Grocery,Brand-010,103.3,76.83
1971,Fashion,Brand-031,201.49,158.52
1972,Home,Brand-019,549.93,338.71
1973,Electronics,Brand-108,1126.5,764.12
1974,Beauty,Brand-004,237.84,137.37
1975,Sports,Brand-098,1723.08,988.93
1976,Fashion,Brand-017,412.3,253.32
1977,Fashion,Brand-018,367.81,190.89
1978,Home,Brand-064,204.39,141.29
1979,Sports,Brand-010,1921.93,976.25
1980,Electronics,Brand-010,357.73,161.63
1981,Grocery,Brand-093,138.99,83.92
1982,Fashion,Brand-008,2881.7,1373.84
1983,Sports,Brand-072,552.77,357.56
